sampleId	popId	site	country	region	groupLabel	groupAge	flag	latitude	longitude	callset	dataSource	dataAccess	color	fill	shape	ageAverage	sex	hgMT	hgYMajor	clusterIBDFine
Rrzm-16	Russian_Ryazan_Mihailovsky	Ryazan region, Mihailovsky district	Russia	CentralEasternEurope	Russian_Ryazan_Mihailovsky	Modern	0	54.23	39.03	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	5	0	NA	NA	NA	Russian_Ryazan_Mihailovsky
Rrzm-83	Russian_Ryazan_Mihailovsky	Ryazan region, Mihailovsky district	Russia	CentralEasternEurope	Russian_Ryazan_Mihailovsky	Modern	0	54.23	39.03	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	5	0	NA	NA	NA	Russian_Ryazan_Mihailovsky
Rrzs-11	Russian_Ryazan_Spassk_Ryazansky	Ryazan region, Spassky district	Russia	CentralEasternEurope	Russian_Ryazan_Spassk_Ryazansky	Modern	0	54.4	40.53	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	6	0	NA	NA	NA	Russian_Ryazan_Spassk_Ryazansky
Rrzs-3	Russian_Ryazan_Spassk_Ryazansky	Ryazan region, Spassky district	Russia	CentralEasternEurope	Russian_Ryazan_Spassk_Ryazansky	Modern	0	54.4	40.53	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	6	0	NA	NA	NA	Russian_Ryazan_Spassk_Ryazansky
Rrzs-32	Russian_Ryazan_Spassk_Ryazansky	Ryazan region, Spassky district	Russia	CentralEasternEurope	Russian_Ryazan_Spassk_Ryazansky	Modern	0	54.4	40.53	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	6	0	NA	NA	NA	Russian_Ryazan_Spassk_Ryazansky
Rrzs-58	Russian_Ryazan_Spassk_Ryazansky	Ryazan region, Spassky district	Russia	CentralEasternEurope	Russian_Ryazan_Spassk_Ryazansky	Modern	0	54.4	40.53	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	6	0	NA	NA	NA	Russian_Ryazan_Spassk_Ryazansky
Rrzs-66	Russian_Ryazan_Spassk_Ryazansky	Ryazan region, Spassky district	Russia	CentralEasternEurope	Russian_Ryazan_Spassk_Ryazansky	Modern	0	54.4	40.53	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	6	0	NA	NA	NA	Russian_Ryazan_Spassk_Ryazansky
Rrzs-7	Russian_Ryazan_Spassk_Ryazansky	Ryazan region, Spassky district	Russia	CentralEasternEurope	Russian_Ryazan_Spassk_Ryazansky	Modern	0	54.4	40.53	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	6	0	NA	NA	NA	Russian_Ryazan_Spassk_Ryazansky
Rrzs-88	Russian_Ryazan_Spassk_Ryazansky	Ryazan region, Spassky district	Russia	CentralEasternEurope	Russian_Ryazan_Spassk_Ryazansky	Modern	0	54.4	40.53	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	6	0	NA	NA	NA	Russian_Ryazan_Spassk_Ryazansky
MOE-014	Mordovian_Moksha	Mordovia Republic, Torbeevsky, Insarsky, Krasnoslobodsky districts	Russia	CentralEasternEurope	Mordovian_Moksha	Modern	0	54.08	43.13	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	7	0	NA	NA	NA	Mordovian_Moksha
MOE-015	Mordovian_Moksha	Mordovia Republic, Torbeevsky, Insarsky, Krasnoslobodsky districts	Russia	CentralEasternEurope	Mordovian_Moksha	Modern	0	54.08	43.13	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	7	0	NA	NA	NA	Mordovian_Moksha
MOE-020	Mordovian_Moksha	Mordovia Republic, Torbeevsky, Insarsky, Krasnoslobodsky districts	Russia	CentralEasternEurope	Mordovian_Moksha	Modern	0	54.08	43.13	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	7	0	NA	NA	NA	Mordovian_Moksha
MOE-025	Mordovian_Moksha	Mordovia Republic, Torbeevsky, Insarsky, Krasnoslobodsky districts	Russia	CentralEasternEurope	Mordovian_Moksha	Modern	0	54.08	43.13	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	7	0	NA	NA	NA	Mordovian_Moksha
MOE-433	Mordovian_Moksha	Mordovia Republic, Torbeevsky, Insarsky, Krasnoslobodsky districts	Russia	CentralEasternEurope	Mordovian_Moksha	Modern	0	54.08	43.13	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	7	0	NA	NA	NA	Mordovian_Moksha
MOE-445	Mordovian_Moksha	Mordovia Republic, Torbeevsky, Insarsky, Krasnoslobodsky districts	Russia	CentralEasternEurope	Mordovian_Moksha	Modern	0	54.08	43.13	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	7	0	NA	NA	NA	Mordovian_Moksha
MOE-450	Mordovian_Moksha	Mordovia Republic, Torbeevsky, Insarsky, Krasnoslobodsky districts	Russia	CentralEasternEurope	Mordovian_Moksha	Modern	0	54.08	43.13	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	7	0	NA	NA	NA	Mordovian_Moksha
MOE-451	Mordovian_Moksha	Mordovia Republic, Torbeevsky, Insarsky, Krasnoslobodsky districts	Russia	CentralEasternEurope	Mordovian_Moksha	Modern	0	54.08	43.13	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	7	0	NA	NA	NA	Mordovian_Moksha
MOE-452	Mordovian_Moksha	Mordovia Republic, Torbeevsky, Insarsky, Krasnoslobodsky districts	Russia	CentralEasternEurope	Mordovian_Moksha	Modern	0	54.08	43.13	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	7	0	NA	NA	NA	Mordovian_Moksha
MOE-455	Mordovian_Moksha	Mordovia Republic, Torbeevsky, Insarsky, Krasnoslobodsky districts	Russia	CentralEasternEurope	Mordovian_Moksha	Modern	0	54.08	43.13	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	7	0	NA	NA	NA	Mordovian_Moksha
MOE-001	Mordovian_Erzya	Mordovia Republic, Lukoyanovsky, Ardatovsky, Chamzinsky,  Ichkalovsky districts	Russia	CentralEasternEurope	Mordovian_Erzya	Modern	0	55.08	44.16	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	8	0	NA	NA	NA	Mordovian_Erzya
MOE-002	Mordovian_Erzya	Mordovia Republic, Lukoyanovsky, Ardatovsky, Chamzinsky,  Ichkalovsky districts	Russia	CentralEasternEurope	Mordovian_Erzya	Modern	0	55.08	44.16	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	8	0	NA	NA	NA	Mordovian_Erzya
MOE-010	Mordovian_Erzya	Mordovia Republic, Lukoyanovsky, Ardatovsky, Chamzinsky,  Ichkalovsky districts	Russia	CentralEasternEurope	Mordovian_Erzya	Modern	0	55.08	44.16	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	8	0	NA	NA	NA	Mordovian_Erzya
MOE-036	Mordovian_Erzya	Mordovia Republic, Lukoyanovsky, Ardatovsky, Chamzinsky,  Ichkalovsky districts	Russia	CentralEasternEurope	Mordovian_Erzya	Modern	0	55.08	44.16	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	8	0	NA	NA	NA	Mordovian_Erzya
MOE-043	Mordovian_Erzya	Mordovia Republic, Lukoyanovsky, Ardatovsky, Chamzinsky,  Ichkalovsky districts	Russia	CentralEasternEurope	Mordovian_Erzya	Modern	0	55.08	44.16	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	8	0	NA	NA	NA	Mordovian_Erzya
MOE-045	Mordovian_Erzya	Mordovia Republic, Lukoyanovsky, Ardatovsky, Chamzinsky,  Ichkalovsky districts	Russia	CentralEasternEurope	Mordovian_Erzya	Modern	0	55.08	44.16	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	8	0	NA	NA	NA	Mordovian_Erzya
MOE-475	Mordovian_Erzya	Mordovia Republic, Lukoyanovsky, Ardatovsky, Chamzinsky,  Ichkalovsky districts	Russia	CentralEasternEurope	Mordovian_Erzya	Modern	0	55.08	44.16	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	8	0	NA	NA	NA	Mordovian_Erzya
MOE-485	Mordovian_Erzya	Mordovia Republic, Lukoyanovsky, Ardatovsky, Chamzinsky,  Ichkalovsky districts	Russia	CentralEasternEurope	Mordovian_Erzya	Modern	0	55.08	44.16	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	8	0	NA	NA	NA	Mordovian_Erzya
MOE-491	Mordovian_Erzya	Mordovia Republic, Lukoyanovsky, Ardatovsky, Chamzinsky,  Ichkalovsky districts	Russia	CentralEasternEurope	Mordovian_Erzya	Modern	0	55.08	44.16	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	8	0	NA	NA	NA	Mordovian_Erzya
MOE-492	Mordovian_Erzya	Mordovia Republic, Lukoyanovsky, Ardatovsky, Chamzinsky,  Ichkalovsky districts	Russia	CentralEasternEurope	Mordovian_Erzya	Modern	0	55.08	44.16	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	8	0	NA	NA	NA	Mordovian_Erzya
MOE-495	Mordovian_Erzya	Mordovia Republic, Lukoyanovsky, Ardatovsky, Chamzinsky,  Ichkalovsky districts	Russia	CentralEasternEurope	Mordovian_Erzya	Modern	0	55.08	44.16	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	8	0	NA	NA	NA	Mordovian_Erzya
MOE-497	Mordovian_Erzya	Mordovia Republic, Lukoyanovsky, Ardatovsky, Chamzinsky,  Ichkalovsky districts	Russia	CentralEasternEurope	Mordovian_Erzya	Modern	0	55.08	44.16	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	8	0	NA	NA	NA	Mordovian_Erzya
Mordovians1	Mordovian_Saransk	Saransk_in_Republic_of_Mordova	Russia	CentralEasternEurope	Mordovian_Saransk	Modern	0	54.183333	45.183333	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	9	0	NA	NA	NA	Mordovian_Saransk
Mordovians17	Mordovian_Saransk	Saransk_in_Republic_of_Mordova	Russia	CentralEasternEurope	Mordovian_Saransk	Modern	0	54.183333	45.183333	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	9	0	NA	NA	NA	Mordovian_Saransk
Mordovians22	Mordovian_Saransk	Saransk_in_Republic_of_Mordova	Russia	CentralEasternEurope	Mordovian_Saransk	Modern	0	54.183333	45.183333	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	9	0	NA	NA	NA	Mordovian_Saransk
Mordovians27	Mordovian_Saransk	Saransk_in_Republic_of_Mordova	Russia	CentralEasternEurope	Mordovian_Saransk	Modern	0	54.183333	45.183333	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	9	0	NA	NA	NA	Mordovian_Saransk
Mordovians28	Mordovian_Saransk	Saransk_in_Republic_of_Mordova	Russia	CentralEasternEurope	Mordovian_Saransk	Modern	0	54.183333	45.183333	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	9	0	NA	NA	NA	Mordovian_Saransk
Mordovians30	Mordovian_Saransk	Saransk_in_Republic_of_Mordova	Russia	CentralEasternEurope	Mordovian_Saransk	Modern	0	54.183333	45.183333	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	9	0	NA	NA	NA	Mordovian_Saransk
Mordovians31	Mordovian_Saransk	Saransk_in_Republic_of_Mordova	Russia	CentralEasternEurope	Mordovian_Saransk	Modern	0	54.183333	45.183333	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	9	0	NA	NA	NA	Mordovian_Saransk
Mordovians32	Mordovian_Saransk	Saransk_in_Republic_of_Mordova	Russia	CentralEasternEurope	Mordovian_Saransk	Modern	0	54.183333	45.183333	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	9	0	NA	NA	NA	Mordovian_Saransk
Mordovians4	Mordovian_Saransk	Saransk_in_Republic_of_Mordova	Russia	CentralEasternEurope	Mordovian_Saransk	Modern	0	54.183333	45.183333	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	9	0	NA	NA	NA	Mordovian_Saransk
Mordovians5	Mordovian_Saransk	Saransk_in_Republic_of_Mordova	Russia	CentralEasternEurope	Mordovian_Saransk	Modern	0	54.183333	45.183333	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	9	0	NA	NA	NA	Mordovian_Saransk
Chuvash13	Chuvash	Cheboksary_in_Chuvash_Republic	Russia	CentralEasternEurope	Chuvash	Modern	0	56.110278	47.251111	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	10	0	NA	NA	NA	Chuvash
Chuvash20	Chuvash	Cheboksary_in_Chuvash_Republic	Russia	CentralEasternEurope	Chuvash	Modern	0	56.110278	47.251111	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	10	0	NA	NA	NA	Chuvash
Chuvash22	Chuvash	Cheboksary_in_Chuvash_Republic	Russia	CentralEasternEurope	Chuvash	Modern	0	56.110278	47.251111	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	10	0	NA	NA	NA	Chuvash
Chuvash24	Chuvash	Cheboksary_in_Chuvash_Republic	Russia	CentralEasternEurope	Chuvash	Modern	0	56.110278	47.251111	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	10	0	NA	NA	NA	Chuvash
Chuvash25	Chuvash	Cheboksary_in_Chuvash_Republic	Russia	CentralEasternEurope	Chuvash	Modern	0	56.110278	47.251111	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	10	0	NA	NA	NA	Chuvash
Chuvash26	Chuvash	Cheboksary_in_Chuvash_Republic	Russia	CentralEasternEurope	Chuvash	Modern	0	56.110278	47.251111	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	10	0	NA	NA	NA	Chuvash
Chuvash29	Chuvash	Cheboksary_in_Chuvash_Republic	Russia	CentralEasternEurope	Chuvash	Modern	0	56.110278	47.251111	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	10	0	NA	NA	NA	Chuvash
Chuvash31	Chuvash	Cheboksary_in_Chuvash_Republic	Russia	CentralEasternEurope	Chuvash	Modern	0	56.110278	47.251111	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	10	0	NA	NA	NA	Chuvash
Chuvash33	Chuvash	Cheboksary_in_Chuvash_Republic	Russia	CentralEasternEurope	Chuvash	Modern	0	56.110278	47.251111	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	10	0	NA	NA	NA	Chuvash
Chuvash37	Chuvash	Cheboksary_in_Chuvash_Republic	Russia	CentralEasternEurope	Chuvash	Modern	0	56.110278	47.251111	array	LazaridisNature2014	public	darkseagreen3	darkseagreen3	10	0	NA	NA	NA	Chuvash
Ttr-473	Chuvash_Tatarstan	Tatarstan Republic, Apastovsky, Drozhzhanovsky, Kaibitsky districts	Russia	CentralEasternEurope	Chuvash_Tatarstan	Modern	0	54.75	47.78	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	11	0	NA	NA	NA	Chuvash_Tatarstan
Ttr-474	Chuvash_Tatarstan	Tatarstan Republic, Apastovsky, Drozhzhanovsky, Kaibitsky districts	Russia	CentralEasternEurope	Chuvash_Tatarstan	Modern	0	54.75	47.78	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	11	0	NA	NA	NA	Chuvash_Tatarstan
Ttr-481	Chuvash_Tatarstan	Tatarstan Republic, Apastovsky, Drozhzhanovsky, Kaibitsky districts	Russia	CentralEasternEurope	Chuvash_Tatarstan	Modern	0	54.75	47.78	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	11	0	NA	NA	NA	Chuvash_Tatarstan
Ttr-507	Chuvash_Tatarstan	Tatarstan Republic, Apastovsky, Drozhzhanovsky, Kaibitsky districts	Russia	CentralEasternEurope	Chuvash_Tatarstan	Modern	0	54.75	47.78	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	11	0	NA	NA	NA	Chuvash_Tatarstan
Ttr-568	Chuvash_Tatarstan	Tatarstan Republic, Apastovsky, Drozhzhanovsky, Kaibitsky districts	Russia	CentralEasternEurope	Chuvash_Tatarstan	Modern	0	54.75	47.78	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	11	0	NA	NA	NA	Chuvash_Tatarstan
Ttr-569	Chuvash_Tatarstan	Tatarstan Republic, Apastovsky, Drozhzhanovsky, Kaibitsky districts	Russia	CentralEasternEurope	Chuvash_Tatarstan	Modern	0	54.75	47.78	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	11	0	NA	NA	NA	Chuvash_Tatarstan
TTR-241	Tatar_Mishar	Tatarstan Republic, Drozhzhanovsky and Alekseevski districts	Russia	CentralEasternEurope	Tatar_Mishar	Modern	0	55	48.5	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	12	0	NA	NA	NA	Tatar_Mishar
TTR-271	Tatar_Mishar	Tatarstan Republic, Drozhzhanovsky and Alekseevski districts	Russia	CentralEasternEurope	Tatar_Mishar	Modern	0	55	48.5	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	12	0	NA	NA	NA	Tatar_Mishar
TTR-272	Tatar_Mishar	Tatarstan Republic, Drozhzhanovsky and Alekseevski districts	Russia	CentralEasternEurope	Tatar_Mishar	Modern	0	55	48.5	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	12	0	NA	NA	NA	Tatar_Mishar
TTR-356	Tatar_Mishar	Tatarstan Republic, Drozhzhanovsky and Alekseevski districts	Russia	CentralEasternEurope	Tatar_Mishar	Modern	0	55	48.5	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	12	0	NA	NA	NA	Tatar_Mishar
TTR-359	Tatar_Mishar	Tatarstan Republic, Drozhzhanovsky and Alekseevski districts	Russia	CentralEasternEurope	Tatar_Mishar	Modern	0	55	48.5	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	12	0	NA	NA	NA	Tatar_Mishar
TTR-362	Tatar_Mishar	Tatarstan Republic, Drozhzhanovsky and Alekseevski districts	Russia	CentralEasternEurope	Tatar_Mishar	Modern	0	55	48.5	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	12	0	NA	NA	NA	Tatar_Mishar
TTR-436	Tatar_Mishar	Tatarstan Republic, Drozhzhanovsky and Alekseevski districts	Russia	CentralEasternEurope	Tatar_Mishar	Modern	0	55	48.5	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	12	0	NA	NA	NA	Tatar_Mishar
TTR-460	Tatar_Mishar	Tatarstan Republic, Drozhzhanovsky and Alekseevski districts	Russia	CentralEasternEurope	Tatar_Mishar	Modern	0	55	48.5	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	12	0	NA	NA	NA	Tatar_Mishar
TTR-462	Tatar_Mishar	Tatarstan Republic, Drozhzhanovsky and Alekseevski districts	Russia	CentralEasternEurope	Tatar_Mishar	Modern	0	55	48.5	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	12	0	NA	NA	NA	Tatar_Mishar
TTR-464	Tatar_Mishar	Tatarstan Republic, Drozhzhanovsky and Alekseevski districts	Russia	CentralEasternEurope	Tatar_Mishar	Modern	0	55	48.5	array	JeongNatureEcologyEvolution2019	public	darkseagreen3	darkseagreen3	12	0	NA	NA	NA	Tatar_Mishar
TTR-086	Tatar_Kazan	Tatarstan Republic, Arsk, Atnya, Aktanish, Mamadish and Sarmanovo districts	Russia	CentralEasternEurope	Tatar_Kazan	Modern	0	55.23	52.58	array	JeongNatureEcologyEvolution2019	public	darkseagreen4	darkseagreen4	13	0	NA	NA	NA	Tatar_Kazan
TTR-094	Tatar_Kazan	Tatarstan Republic, Arsk, Atnya, Aktanish, Mamadish and Sarmanovo districts	Russia	CentralEasternEurope	Tatar_Kazan	Modern	0	55.23	52.58	array	JeongNatureEcologyEvolution2019	public	darkseagreen4	darkseagreen4	13	0	NA	NA	NA	Tatar_Kazan
TTR-097	Tatar_Kazan	Tatarstan Republic, Arsk, Atnya, Aktanish, Mamadish and Sarmanovo districts	Russia	CentralEasternEurope	Tatar_Kazan	Modern	0	55.23	52.58	array	JeongNatureEcologyEvolution2019	public	darkseagreen4	darkseagreen4	13	0	NA	NA	NA	Tatar_Kazan
TTR-201	Tatar_Kazan	Tatarstan Republic, Arsk, Atnya, Aktanish, Mamadish and Sarmanovo districts	Russia	CentralEasternEurope	Tatar_Kazan	Modern	0	55.23	52.58	array	JeongNatureEcologyEvolution2019	public	darkseagreen4	darkseagreen4	13	0	NA	NA	NA	Tatar_Kazan
TTR-217	Tatar_Kazan	Tatarstan Republic, Arsk, Atnya, Aktanish, Mamadish and Sarmanovo districts	Russia	CentralEasternEurope	Tatar_Kazan	Modern	0	55.23	52.58	array	JeongNatureEcologyEvolution2019	public	darkseagreen4	darkseagreen4	13	0	NA	NA	NA	Tatar_Kazan
TTR-244	Tatar_Kazan	Tatarstan Republic, Arsk, Atnya, Aktanish, Mamadish and Sarmanovo districts	Russia	CentralEasternEurope	Tatar_Kazan	Modern	0	55.23	52.58	array	JeongNatureEcologyEvolution2019	public	darkseagreen4	darkseagreen4	13	0	NA	NA	NA	Tatar_Kazan
TTR-245	Tatar_Kazan	Tatarstan Republic, Arsk, Atnya, Aktanish, Mamadish and Sarmanovo districts	Russia	CentralEasternEurope	Tatar_Kazan	Modern	0	55.23	52.58	array	JeongNatureEcologyEvolution2019	public	darkseagreen4	darkseagreen4	13	0	NA	NA	NA	Tatar_Kazan
TTR-249	Tatar_Kazan	Tatarstan Republic, Arsk, Atnya, Aktanish, Mamadish and Sarmanovo districts	Russia	CentralEasternEurope	Tatar_Kazan	Modern	0	55.23	52.58	array	JeongNatureEcologyEvolution2019	public	darkseagreen4	darkseagreen4	13	0	NA	NA	NA	Tatar_Kazan
TTR-250	Tatar_Kazan	Tatarstan Republic, Arsk, Atnya, Aktanish, Mamadish and Sarmanovo districts	Russia	CentralEasternEurope	Tatar_Kazan	Modern	0	55.23	52.58	array	JeongNatureEcologyEvolution2019	public	darkseagreen4	darkseagreen4	13	0	NA	NA	NA	Tatar_Kazan
